   3.397517725731E+001   1.187534064951E+003   3.397517725584E+001                   NaN
   3.518223096602E+001   1.273132062399E+003   3.518223096596E+001                   NaN
   3.295359536188E+001   1.117416761719E+003   3.295359536203E+001                   NaN
